#country+name,#adm1+name,#adm1+code,#affected+infected,#affected+killed,#affected+recovered,,,,,,,,,,,#country+name#adm1+code,#N/A,#N/A,#N/A,,G:1000 et plus,
Algeria,Alger,DZ004,1343,145,261,,,,,,,Week 26,,,,AlgeriaDZ004,#N/A,3.075123464,36.70439463,,A:<10,
Algeria,Annaba,DZ005,227,10,3,,,,,,,Week 26,,,,AlgeriaDZ005,#N/A,7.551418394,36.84151174,,D:100 - 250,
Algeria,Batna,DZ006,227,17,42,,,,,,,Week 26,,,,AlgeriaDZ006,#N/A,5.819245856,35.38090433,,A:<10,
Algeria,Bechar,DZ007,176,3,0,,,,,,,Week 26,,,,AlgeriaDZ007,#N/A,-2.523672484,29.96305545,,A:<10,
Algeria,Bejaia,DZ008,340,28,1,,,,,,,Week 26,,,,AlgeriaDZ008,#N/A,4.876326827,36.56766263,,A:<10,
Algeria,Biskra,DZ009,191,12,2,,,,,,,Week 26,,,,AlgeriaDZ009,#N/A,5.390616517,34.39672574,,A:<10,
Algeria,Blida,DZ010,1512,131,133,,,,,,,Week 26,,,,AlgeriaDZ010,#N/A,2.906979172,36.49959881,,A:<10,
Algeria,Bordj Bou Arrer,DZ011,242,30,107,,,,,,,Week 26,,,,AlgeriaDZ011,#N/A,4.673300846,36.09075393,,A:<10,
Algeria,Bouira,DZ012,146,13,15,,,,,,,Week 26,,,,AlgeriaDZ012,#N/A,3.844065994,36.24455623,,A:<10,
Algeria,Boumerdes,DZ013,154,10,1,,,,,,,Week 26,,,,AlgeriaDZ013,BeninBJ01,3.636065957,36.73337904,,G:1000 et plus,
Algeria,Chlef,DZ014,88,3,0,,,,,,,Week 26,,,,AlgeriaDZ014,BeninBJ02,1.230537698,36.22193648,,G:1000 et plus,
Algeria,Constantine,DZ015,541,25,0,,,,,,,Week 26,,,,AlgeriaDZ015,BeninBJ03,6.68424658,36.35535728,,G:1000 et plus,
Algeria,Djelfa,DZ016,220,11,100,,,,,,,Week 26,,,,AlgeriaDZ016,BeninBJ04,3.535321579,34.36690396,,G:1000 et plus,
Algeria,El Bayadh,DZ017,67,6,15,,,,,,,Week 26,,,,AlgeriaDZ017,BeninBJ05,0.931615807,32.57253727,,G:1000 et plus,
Algeria,El Oued,DZ018,156,23,0,,,,,,,Week 26,,,,AlgeriaDZ018,BeninBJ06,7.06019034,33.26887688,,G:1000 et plus,
Algeria,El-Tarf,DZ019,53,1,20,,,,,,,Week 26,,,,AlgeriaDZ019,BeninBJ07,8.160435683,36.69308391,,G:1000 et plus,
Algeria,Ghardaia,DZ020,126,10,0,,,,,,,Week 26,,,,AlgeriaDZ020,BeninBJ08,3.308424338,31.08409472,,G:1000 et plus,
Algeria,Guelma,DZ021,84,3,51,,,,,,,Week 26,,,,AlgeriaDZ021,BeninBJ09,7.423428981,36.37457149,,G:1000 et plus,
Algeria,Illizi,DZ022,11,0,0,,,,,,,Week 26,,,,AlgeriaDZ022,BeninBJ10,8.559219126,26.64992555,,G:1000 et plus,
Algeria,Jijel,DZ023,94,8,17,,,,,,,Week 26,,,,AlgeriaDZ023,BeninBJ11,5.970948148,36.7170153,,G:1000 et plus,
Algeria,Khenchela,DZ024,182,5,0,,,,,,,Week 26,,,,AlgeriaDZ024,BeninBJ12,7.00745609,34.95006944,,G:1000 et plus,
Algeria,Laghouat,DZ025,169,9,0,,,,,,,Week 26,,,,AlgeriaDZ025,Burkina FasoBF47,2.811730117,33.68073173,,A:<10,
Algeria,Mascara,DZ026,182,12,2,,,,,,,Week 26,,,,AlgeriaDZ026,Burkina FasoBF49,0.172097948,35.39760349,,A:<10,
Algeria,Medea,DZ027,265,19,73,,,,,,,Week 26,,,,AlgeriaDZ027,Burkina FasoBF51,2.902559301,35.979451,,A:<10,
Algeria,Mila,DZ028,109,11,0,,,,,,,Week 26,,,,AlgeriaDZ028,Burkina FasoBF13,6.144173719,36.27382755,,F:500 - 1000,
Algeria,Mostaganem,DZ029,123,4,60,,,,,,,Week 26,,,,AlgeriaDZ029,Burkina FasoBF53,0.322172874,35.99646813,,C:50 - 100,
Algeria,M'Sila,DZ030,231,29,14,,,,,,,Week 26,,,,AlgeriaDZ030,Burkina FasoBF55,4.304299004,35.21086639,,A:<10,
Algeria,Naama,DZ031,76,1,1,,,,,,,Week 26,,,,AlgeriaDZ031,Burkina FasoBF56,-0.779758885,33.27299584,,B:10-50,
Algeria,Oran,DZ032,743,22,234,,,,,,,Week 26,,,,AlgeriaDZ032,Burkina FasoBF46,-0.594396909,35.63634461,,B:10-50,
Algeria,Ouargla,DZ033,367,26,1,,,,,,,Week 26,,,,AlgeriaDZ033,Burkina FasoBF48,6.164797858,31.17690063,,A:<10,
Algeria,Oum El Bouaghi,DZ034,228,10,162,,,,,,,Week 26,,,,AlgeriaDZ034,Burkina FasoBF50,7.037499193,35.82542495,,A:<10,
Algeria,Relizane,DZ035,68,3,38,,,,,,,Week 26,,,,AlgeriaDZ035,Burkina FasoBF52,0.812801274,35.82126926,,A:<10,
Algeria,Saida,DZ036,27,0,0,,,,,,,Week 26,,,,AlgeriaDZ036,Burkina FasoBF54,0.282491913,34.74338244,,A:<10,
Algeria,Setif,DZ037,958,61,2,,,,,,,Week 26,,,,AlgeriaDZ037,Burkina FasoBF57,5.408187647,36.12403387,,A:<10,
Algeria,Sidi Bel Abbes,DZ038,115,16,0,,,,,,,Week 26,,,,AlgeriaDZ038,BurundiBDI002,-0.527617427,34.69750436,,G:1000 et plus,
Algeria,Skikda,DZ039,168,8,3,,,,,,,Week 26,,,,AlgeriaDZ039,BurundiBDI017,6.829463114,36.77023989,,G:1000 et plus,
Algeria,Souk-Ahras,DZ040,111,7,0,,,,,,,Week 26,,,,AlgeriaDZ040,BurundiBDI001,7.86468771,36.14531848,,G:1000 et plus,
Algeria,Tamanrasset,DZ041,36,4,0,,,,,,,Week 26,,,,AlgeriaDZ041,BurundiBDI003,5.110207852,24.13312566,,G:1000 et plus,
Algeria,Tebessa,DZ042,136,7,100,,,,,,,Week 26,,,,AlgeriaDZ042,BurundiBDI004,7.851719762,35.09366658,,G:1000 et plus,
Algeria,Tiaret,DZ043,229,22,0,,,,,,,Week 26,,,,AlgeriaDZ043,BurundiBDI005,1.551305704,34.93125309,,G:1000 et plus,
Algeria,Tindouf,DZ044,16,1,0,,,,,,,Week 26,,,,AlgeriaDZ044,BurundiBDI006,-5.954482169,27.63175443,,G:1000 et plus,
Algeria,Tipaza,DZ045,385,37,0,,,,,,,Week 26,,,,AlgeriaDZ045,BurundiBDI007,2.228752946,36.52566438,,G:1000 et plus,
Algeria,Tissemsilt,DZ046,96,5,1,,,,,,,Week 26,,,,AlgeriaDZ046,BurundiBDI008,1.797173824,35.77421527,,G:1000 et plus,
Algeria,Tizi Ouzou,DZ047,203,16,37,,,,,,,Week 26,,,,AlgeriaDZ047,BurundiBDI009,4.19499495,36.67953427,,G:1000 et plus,
Algeria,Tlemcen,DZ048,318,8,0,,,,,,,Week 26,,,,AlgeriaDZ048,BurundiBDI010,-1.448633704,34.70031532,,G:1000 et plus,
Algeria,Batna,DZ006,83,0,,,,,,,,Week 21,,,,AlgeriaDZ006,#N/A,5.819245856,35.38090433,,C:50 - 100,
Algeria,Bechar,DZ007,87,,,,,,,,,Week 21,,,,AlgeriaDZ007,#N/A,-2.523672484,29.96305545,,C:50 - 100,
Algeria,Bejaia,DZ008,182,16,,,,,,,,Week 21,,,,AlgeriaDZ008,#N/A,4.876326827,36.56766263,,D:100 - 250,
Algeria,Biskra,DZ009,86,0,,,,,,,,Week 21,,,,AlgeriaDZ009,#N/A,5.390616517,34.39672574,,C:50 - 100,
Algeria,Blida,DZ010,954,116,,,,,,,,Week 21,,,,AlgeriaDZ010,#N/A,2.906979172,36.49959881,,F:500 - 1000,
Algeria,Bordj Bou Arrer,DZ011,201,26,,,,,,,,Week 21,,,,AlgeriaDZ011,#N/A,4.673300846,36.09075393,,D:100 - 250,
Algeria,Bouira,DZ012,48,,,,,,,,,Week 21,,,,AlgeriaDZ012,#N/A,3.844065994,36.24455623,,B:10-50,
Algeria,Boumerdes,DZ013,68,,,,,,,,,Week 21,,,,AlgeriaDZ013,#N/A,3.636065957,36.73337904,,C:50 - 100,
Algeria,Chlef,DZ014,68,,,,,,,,,Week 21,,,,AlgeriaDZ014,#N/A,1.230537698,36.22193648,,C:50 - 100,
Algeria,Constantine,DZ015,281,12,,,,,,,,Week 21,,,,AlgeriaDZ015,#N/A,6.68424658,36.35535728,,E:250 - 500,
Algeria,Djelfa,DZ016,107,0,,,,,,,,Week 21,,,,AlgeriaDZ016,#N/A,3.535321579,34.36690396,,D:100 - 250,
Algeria,El Bayadh,DZ017,16,,,,,,,,,Week 21,,,,AlgeriaDZ017,#N/A,0.931615807,32.57253727,,B:10-50,
Algeria,El Oued,DZ018,48,,,,,,,,,Week 21,,,,AlgeriaDZ018,#N/A,7.06019034,33.26887688,,B:10-50,
Algeria,El-Tarf,DZ019,21,,,,,,,,,Week 21,,,,AlgeriaDZ019,#N/A,8.160435683,36.69308391,,B:10-50,
Algeria,Ghardaia,DZ020,86,0,,,,,,,,Week 21,,,,AlgeriaDZ020,#N/A,3.308424338,31.08409472,,C:50 - 100,
Algeria,Guelma,DZ021,37,,,,,,,,,Week 21,,,,AlgeriaDZ021,#N/A,7.423428981,36.37457149,,B:10-50,
Algeria,Illizi,DZ022,3,,,,,,,,,Week 21,,,,AlgeriaDZ022,#N/A,8.559219126,26.64992555,,A:<10,
Algeria,Jijel,DZ023,49,,,,,,,,,Week 21,,,,AlgeriaDZ023,#N/A,5.970948148,36.7170153,,B:10-50,
Algeria,Khenchela,DZ024,64,0,,,,,,,,Week 21,,,,AlgeriaDZ024,#N/A,7.00745609,34.95006944,,C:50 - 100,
Algeria,Laghouat,DZ025,51,0,,,,,,,,Week 21,,,,AlgeriaDZ025,#N/A,2.811730117,33.68073173,,C:50 - 100,
Algeria,Mascara,DZ026,87,0,,,,,,,,Week 21,,,,AlgeriaDZ026,#N/A,0.172097948,35.39760349,,C:50 - 100,
Algeria,Medea,DZ027,150,0,,,,,,,,Week 21,,,,AlgeriaDZ027,#N/A,2.902559301,35.979451,,D:100 - 250,
Algeria,Mila,DZ028,31,,,,,,,,,Week 21,,,,AlgeriaDZ028,#N/A,6.144173719,36.27382755,,B:10-50,
Algeria,Mostaganem,DZ029,60,,,,,,,,,Week 21,,,,AlgeriaDZ029,#N/A,0.322172874,35.99646813,,C:50 - 100,
Algeria,M'Sila,DZ030,54,0,,,,,,,,Week 21,,,,AlgeriaDZ030,#N/A,4.304299004,35.21086639,,C:50 - 100,
Algeria,Naama,DZ031,35,,,,,,,,,Week 21,,,,AlgeriaDZ031,#N/A,-0.779758885,33.27299584,,B:10-50,
Algeria,Oran,DZ032,387,14,,,,,,,,Week 21,,,,AlgeriaDZ032,#N/A,-0.594396909,35.63634461,,E:250 - 500,
Algeria,Ouargla,DZ033,143,13,,,,,,,,Week 21,,,,AlgeriaDZ033,#N/A,6.164797858,31.17690063,,D:100 - 250,
Algeria,Oum El Bouaghi,DZ034,125,,,,,,,,,Week 21,,,,AlgeriaDZ034,#N/A,7.037499193,35.82542495,,D:100 - 250,
Algeria,Relizane,DZ035,37,,,,,,,,,Week 21,,,,AlgeriaDZ035,#N/A,0.812801274,35.82126926,,B:10-50,
Algeria,Saida,DZ036,6,,,,,,,,,Week 21,,,,AlgeriaDZ036,#N/A,0.282491913,34.74338244,,A:<10,
Algeria,Setif,DZ037,317,20,,,,,,,,Week 21,,,,AlgeriaDZ037,#N/A,5.408187647,36.12403387,,E:250 - 500,
Algeria,Sidi Bel Abbes,DZ038,65,0,,,,,,,,Week 21,,,,AlgeriaDZ038,#N/A,-0.527617427,34.69750436,,C:50 - 100,
Algeria,Skikda,DZ039,70,0,,,,,,,,Week 21,,,,AlgeriaDZ039,#N/A,6.829463114,36.77023989,,C:50 - 100,
Algeria,Souk-Ahras,DZ040,33,,,,,,,,,Week 21,,,,AlgeriaDZ040,#N/A,7.86468771,36.14531848,,B:10-50,
Algeria,Tamanrasset,DZ041,3,,,,,,,,,Week 21,,,,AlgeriaDZ041,#N/A,5.110207852,24.13312566,,A:<10,
Algeria,Tebessa,DZ042,46,,,,,,,,,Week 21,,,,AlgeriaDZ042,#N/A,7.851719762,35.09366658,,B:10-50,
Algeria,Tiaret,DZ043,129,0,,,,,,,,Week 21,,,,AlgeriaDZ043,#N/A,1.551305704,34.93125309,,D:100 - 250,
Algeria,Tindouf,DZ044,14,,,,,,,,,Week 21,,,,AlgeriaDZ044,#N/A,-5.954482169,27.63175443,,B:10-50,
Algeria,Tipaza,DZ045,241,28,,,,,,,,Week 21,,,,AlgeriaDZ045,#N/A,2.228752946,36.52566438,,D:100 - 250,
